id,type,possession_team_id,desc_home,desc_away,direction,quarter,game_clock,shot_clock,event_type,game_id,event_moment.quarter,event_moment.game_clock,event_moment.shot_clock,event_moment.ball_coordinates.x,event_moment.ball_coordinates.y,event_moment.ball_coordinates.z,event_moment.ball_coordinates.speed,event_moment.ball_coordinates.dir_x,event_moment.ball_coordinates.dir_y,event_moment.player_coordinates,event_team,made_shot_after
236,5,1610612748.0,Bosh Bad Pass Turnover (P1.T7),Young STEAL (1 STL),right,2,155.15,21.17,turnover,0021500462,2.0,155.15,21.17,29.23214,86.73264,8.00835,2.442966076309682,0.09885524090650202,0.9951018246115908,"[{'teamid': 1610612748, 'playerid': 2548, 'x': 33.186350000000004, 'y': 6.53067, 'z': 0.0, 'speed': np.float64(0.0670116594332581), 'dir_x': np.float64(-0.01865347031301065), 'dir_y': np.float64(0.9998260088861869)}, {'teamid': 1610612748, 'playerid': 2547, 'x': 25.81674, 'y': 40.10462, 'z': 0.0, 'speed': np.float64(8.483732764827005), 'dir_x': np.float64(-0.12114360841974861), 'dir_y': np.float64(0.9926349913936355)}, {'teamid': 1610612748, 'playerid': 2736, 'x': 19.45933, 'y': 7.42345, 'z': 0.0, 'speed': np.float64(4.103603294666773), 'dir_x': np.float64(-0.28121626705481023), 'dir_y': np.float64(0.9596444191177051)}, {'teamid': 1610612748, 'playerid': 201609, 'x': 27.82077, 'y': 86.63282, 'z': 0.0, 'speed': np.float64(8.954361793282516), 'dir_x': np.float64(-0.3786143645148815), 'dir_y': np.float64(0.9255545164834929)}, {'teamid': 1610612748, 'playerid': 202355, 'x': 22.2598, 'y': 19.31114, 'z': 0.0, 'speed': np.float64(4.726212866820608), 'dir_x': np.float64(0.07257396348098119), 'dir_y': np.float64(0.9973630331151547)}, {'teamid': 1610612751, 'playerid': 2207, 'x': 30.03929, 'y': 62.80794, 'z': 0.0, 'speed': np.float64(12.400728317824719), 'dir_x': np.float64(0.12672642765192682), 'dir_y': np.float64(0.9919377059748162)}, {'teamid': 1610612751, 'playerid': 101127, 'x': 24.77259, 'y': 82.98966, 'z': 0.0, 'speed': np.float64(8.90001053721278), 'dir_x': np.float64(0.09617966140836573), 'dir_y': np.float64(0.9953639900716583)}, {'teamid': 1610612751, 'playerid': 201152, 'x': 35.18079, 'y': 44.99786, 'z': 0.0, 'speed': np.float64(11.188489537243322), 'dir_x': np.float64(0.025852461946478146), 'dir_y': np.float64(0.9996657692505561)}, {'teamid': 1610612751, 'playerid': 203186, 'x': 23.77298, 'y': 65.45317, 'z': 0.0, 'speed': np.float64(18.881034717408745), 'dir_x': np.float64(-0.02309195478561417), 'dir_y': np.float64(0.9997333452597142)}, {'teamid': 1610612751, 'playerid': 202711, 'x': 24.99705, 'y': 86.44756, 'z': 0.0, 'speed': np.float64(7.603765321371965), 'dir_x': np.float64(-0.4557939196596148), 'dir_y': np.float64(0.8900853345614254)}]",1610612748.0,True
239,5,1610612751.0,Deng STEAL (1 STL),Johnson Bad Pass Turnover (P1.T4),left,2,145.46,17.46,turnover,0021500462,2.0,145.46,17.46,49.45691,21.229709999999997,3.7866,4.469189307077928,0.9923499980133277,-0.12345639490503765,"[{'teamid': 1610612748, 'playerid': 2548, 'x': 15.708939999999998, 'y': 13.424149999999997, 'z': 0.0, 'speed': np.float64(3.574589530631312), 'dir_x': np.float64(0.5800666012787806), 'dir_y': np.float64(0.8145690505297166)}, {'teamid': 1610612748, 'playerid': 2547, 'x': 31.35441, 'y': 13.065650000000005, 'z': 0.0, 'speed': np.float64(3.1328187188218024), 'dir_x': np.float64(-0.7960083949376621), 'dir_y': np.float64(0.6052855815140213)}, {'teamid': 1610612748, 'playerid': 2736, 'x': 43.45627, 'y': 14.059089999999998, 'z': 0.0, 'speed': np.float64(0.6537006195498315), 'dir_x': np.float64(-0.8008253080139428), 'dir_y': np.float64(0.5988980097181604)}, {'teamid': 1610612748, 'playerid': 201609, 'x': 42.08648, 'y': 20.70116, 'z': 0.0, 'speed': np.float64(4.622111057190191), 'dir_x': np.float64(0.9985156009655944), 'dir_y': np.float64(-0.0544664541559097)}, {'teamid': 1610612748, 'playerid': 202355, 'x': 30.9707, 'y': 20.693510000000003, 'z': 0.0, 'speed': np.float64(4.986085802009432), 'dir_x': np.float64(0.9576148886318243), 'dir_y': np.float64(0.28805160140269787)}, {'teamid': 1610612751, 'playerid': 2207, 'x': 47.21463, 'y': 12.200739999999996, 'z': 0.0, 'speed': np.float64(6.197623319668752), 'dir_x': np.float64(-0.24642510866272363), 'dir_y': np.float64(-0.9691618367540917)}, {'teamid': 1610612751, 'playerid': 101127, 'x': 48.78402, 'y': 21.313879999999997, 'z': 0.0, 'speed': np.float64(7.654660986124796), 'dir_x': np.float64(0.5193241094812171), 'dir_y': np.float64(-0.8545773629763083)}, {'teamid': 1610612751, 'playerid': 201152, 'x': 36.42873, 'y': 5.9284800000000075, 'z': 0.0, 'speed': np.float64(1.9924145056937803), 'dir_x': np.float64(0.4069183383694623), 'dir_y': np.float64(-0.9134645400335121)}, {'teamid': 1610612751, 'playerid': 203186, 'x': 31.39104, 'y': 28.30805000000001, 'z': 0.0, 'speed': np.float64(8.115746931120828), 'dir_x': np.float64(0.5047594552623936), 'dir_y': np.float64(-0.8632600374876691)}, {'teamid': 1610612751, 'playerid': 202711, 'x': 5.528480000000002, 'y': 15.969470000000001, 'z': 0.0, 'speed': np.float64(4.276153601661169), 'dir_x': np.float64(0.8608788043932581), 'dir_y': np.float64(-0.5088100668682121)}]",1610612751.0,False
247,5,1610612748.0,Bosh Bad Pass Turnover (P2.T8),Young STEAL (2 STL),right,2,104.31,16.36,turnover,0021500462,2.0,104.31,16.36,39.41436,9.83195,2.76146,5.0702987214759405,0.368370800735856,0.9296789516630052,"[{'teamid': 1610612748, 'playerid': 2548, 'x': 28.10498, 'y': 15.99572, 'z': 0.0, 'speed': np.float64(5.343613583054055), 'dir_x': np.float64(0.05066796013444335), 'dir_y': np.float64(-0.998715554007153)}, {'teamid': 1610612748, 'playerid': 2547, 'x': 24.31208, 'y': 9.85434, 'z': 0.0, 'speed': np.float64(2.9121216707067434), 'dir_x': np.float64(-0.4799765113044575), 'dir_y': np.float64(0.8772813394778223)}, {'teamid': 1610612748, 'playerid': 2736, 'x': 17.67581, 'y': 7.18642, 'z': 0.0, 'speed': np.float64(1.1516494692396284), 'dir_x': np.float64(0.33647391011758243), 'dir_y': np.float64(0.9416927884454597)}, {'teamid': 1610612748, 'playerid': 201609, 'x': 19.02837, 'y': 16.35132, 'z': 0.0, 'speed': np.float64(2.7499256467220294), 'dir_x': np.float64(0.3458275321493078), 'dir_y': np.float64(-0.9382980965596804)}, {'teamid': 1610612748, 'playerid': 202355, 'x': 33.4542, 'y': 6.73736, 'z': 0.0, 'speed': np.float64(0.9595323079501434), 'dir_x': np.float64(-0.9614058769639707), 'dir_y': np.float64(-0.2751340395864136)}, {'teamid': 1610612751, 'playerid': 2207, 'x': 5.995019999999997, 'y': 9.62754, 'z': 0.0, 'speed': np.float64(5.523297729844071), 'dir_x': np.float64(-0.9877251357503902), 'dir_y': np.float64(-0.15620197248073744)}, {'teamid': 1610612751, 'playerid': 101127, 'x': 12.721229999999998, 'y': 20.85827, 'z': 0.0, 'speed': np.float64(2.0760204268021805), 'dir_x': np.float64(0.6065691761712197), 'dir_y': np.float64(-0.7950307129406811)}, {'teamid': 1610612751, 'playerid': 201152, 'x': 16.6004, 'y': 11.3888, 'z': 0.0, 'speed': np.float64(4.23013655216943), 'dir_x': np.float64(0.45932323366807487), 'dir_y': np.float64(0.8882691973792084)}, {'teamid': 1610612751, 'playerid': 201572, 'x': 37.55409, 'y': 8.84944, 'z': 0.0, 'speed': np.float64(2.1104222918647464), 'dir_x': np.float64(-0.7972338078902962), 'dir_y': np.float64(0.6036706515615434)}, {'teamid': 1610612751, 'playerid': 202711, 'x': 24.04795, 'y': 33.25743, 'z': 0.0, 'speed': np.float64(0.9498907831955798), 'dir_x': np.float64(0.7616665124026151), 'dir_y': np.float64(-0.647969230661794)}]",1610612748.0,False
294,5,1610612748.0,Whiteside Bad Pass Turnover (P3.T9),Ellington STEAL (1 STL),left,3,643.19,12.19,turnover,0021500462,3.0,643.19,12.19,22.31755,88.66856,2.45018,2.806034757892172,-0.5573701450422458,0.8302641275013547,"[{'teamid': 1610612748, 'playerid': 2548, 'x': 24.84948, 'y': 95.52115, 'z': 0.0, 'speed': np.float64(2.26728313461282), 'dir_x': np.float64(0.6600410761029925), 'dir_y': np.float64(-0.7512295107733745)}, {'teamid': 1610612748, 'playerid': 2547, 'x': 14.20601, 'y': 17.585189999999997, 'z': 0.0, 'speed': np.float64(7.6967102103754135), 'dir_x': np.float64(0.08006667565180048), 'dir_y': np.float64(0.9967895101023433)}, {'teamid': 1610612748, 'playerid': 2736, 'x': 47.15107, 'y': 9.849729999999994, 'z': 0.0, 'speed': np.float64(2.428327227743328), 'dir_x': np.float64(-0.1314691020026838), 'dir_y': np.float64(0.991320268741948)}, {'teamid': 1610612748, 'playerid': 201609, 'x': 24.54766, 'y': 82.03611, 'z': 0.0, 'speed': np.float64(15.853150233076624), 'dir_x': np.float64(-0.43904523061150896), 'dir_y': np.float64(0.898464960628564)}, {'teamid': 1610612748, 'playerid': 202355, 'x': 22.70931, 'y': 94.80601, 'z': 0.0, 'speed': np.float64(0.6856358818645758), 'dir_x': np.float64(-0.3558740235946311), 'dir_y': np.float64(0.9345339369603267)}, {'teamid': 1610612751, 'playerid': 2207, 'x': 36.41191, 'y': 25.435339999999997, 'z': 0.0, 'speed': np.float64(5.4053190932634925), 'dir_x': np.float64(0.3197776061276599), 'dir_y': np.float64(0.9474926293218662)}, {'teamid': 1610612751, 'playerid': 201961, 'x': 27.04215, 'y': 91.46073, 'z': 0.0, 'speed': np.float64(2.033510588244061), 'dir_x': np.float64(0.39316244755351326), 'dir_y': np.float64(-0.9194690260328137)}, {'teamid': 1610612751, 'playerid': 201152, 'x': 16.718290000000003, 'y': 18.46069, 'z': 0.0, 'speed': np.float64(3.2213073821042726), 'dir_x': np.float64(-0.45835427199604223), 'dir_y': np.float64(0.888769577192524)}, {'teamid': 1610612751, 'playerid': 201572, 'x': 21.1279, 'y': 29.52753, 'z': 0.0, 'speed': np.float64(2.1951788793856215), 'dir_x': np.float64(0.8875130943977195), 'dir_y': np.float64(-0.46078249453791603)}, {'teamid': 1610612751, 'playerid': 203499, 'x': 23.1337, 'y': 87.33319, 'z': 0.0, 'speed': np.float64(5.694733186243186), 'dir_x': np.float64(-0.40282835472286094), 'dir_y': np.float64(0.9152755413706152)}]",1610612748.0,False
342,5,1610612751.0,Dragic STEAL (2 STL),Larkin Bad Pass Turnover (P1.T7),right,3,253.18,14.52,turnover,0021500462,3.0,253.18,14.52,22.00551,76.07867,2.78759,15.307832515170158,0.522053007313768,0.8529130421998781,"[{'teamid': 1610612748, 'playerid': 2548, 'x': 19.52335, 'y': 78.85678, 'z': 0.0, 'speed': np.float64(9.772657801232944), 'dir_x': np.float64(0.8871179341720333), 'dir_y': np.float64(0.4615428158582299)}, {'teamid': 1610612748, 'playerid': 2736, 'x': 19.52362, 'y': 88.45688, 'z': 0.0, 'speed': np.float64(1.99942993438141), 'dir_x': np.float64(0.9483953237834932), 'dir_y': np.float64(-0.31709038116222144)}, {'teamid': 1610612748, 'playerid': 101123, 'x': 35.18155, 'y': 77.04668, 'z': 0.0, 'speed': np.float64(3.259843094383735), 'dir_x': np.float64(-0.45431634502642976), 'dir_y': np.float64(-0.890840422658192)}, {'teamid': 1610612748, 'playerid': 201609, 'x': 26.28132, 'y': 66.01648, 'z': 0.0, 'speed': np.float64(3.9685079768726106), 'dir_x': np.float64(-0.4367510434906345), 'dir_y': np.float64(0.8995824175748667)}, {'teamid': 1610612748, 'playerid': 202355, 'x': 29.70745, 'y': 87.36339, 'z': 0.0, 'speed': np.float64(3.6147231308221075), 'dir_x': np.float64(0.9711670501307957), 'dir_y': np.float64(0.23840000155253435)}, {'teamid': 1610612751, 'playerid': 2207, 'x': 46.92195, 'y': 68.25583, 'z': 0.0, 'speed': np.float64(4.1254811007323005), 'dir_x': np.float64(-0.38498540199786085), 'dir_y': np.float64(-0.9229226621166832)}, {'teamid': 1610612751, 'playerid': 201961, 'x': 23.92855, 'y': 92.9925, 'z': 0.0, 'speed': np.float64(11.977299844393139), 'dir_x': np.float64(0.9999749656101926), 'dir_y': np.float64(0.007075885308150565)}, {'teamid': 1610612751, 'playerid': 201572, 'x': 34.23304, 'y': 86.74896, 'z': 0.0, 'speed': np.float64(1.1545521047142826), 'dir_x': np.float64(0.9620613876712093), 'dir_y': np.float64(0.27283307415367963)}, {'teamid': 1610612751, 'playerid': 203080, 'x': 21.07043, 'y': 76.85052, 'z': 0.0, 'speed': np.float64(10.882738838408336), 'dir_x': np.float64(0.8643274583418911), 'dir_y': np.float64(0.5029294630027621)}, {'teamid': 1610612751, 'playerid': 203499, 'x': 27.98731, 'y': 54.35518, 'z': 0.0, 'speed': np.float64(2.1170260390462183), 'dir_x': np.float64(-0.9980982571909747), 'dir_y': np.float64(0.06164307740808411)}]",1610612751.0,True
407,5,1610612751.0,Johnson STEAL (1 STL),Jack Bad Pass Turnover (P3.T8),right,4,617.47,19.32,turnover,0021500462,4.0,617.47,19.32,46.07125,73.1525,6.22202,1.0754837574319294,0.6782994117380602,-0.7347856204606902,"[{'teamid': 1610612748, 'playerid': 2405, 'x': 26.64564, 'y': 33.21518, 'z': 0.0, 'speed': np.float64(13.833492337439592), 'dir_x': np.float64(-0.10467349564947165), 'dir_y': np.float64(0.9945066411585798)}, {'teamid': 1610612748, 'playerid': 2547, 'x': 39.25119, 'y': 77.19805, 'z': 0.0, 'speed': np.float64(3.6156377895192966), 'dir_x': np.float64(0.98150041751606), 'dir_y': np.float64(0.191459996907448)}, {'teamid': 1610612748, 'playerid': 2757, 'x': 32.75096, 'y': 68.5142, 'z': 0.0, 'speed': np.float64(8.724003112820329), 'dir_x': np.float64(-0.670363126235678), 'dir_y': np.float64(0.7420332061191929)}, {'teamid': 1610612748, 'playerid': 101123, 'x': 28.22813, 'y': 81.35632, 'z': 0.0, 'speed': np.float64(8.787847119744296), 'dir_x': np.float64(0.4744051578495494), 'dir_y': np.float64(0.8803066205622584)}, {'teamid': 1610612748, 'playerid': 204020, 'x': 22.03839, 'y': 67.56225, 'z': 0.0, 'speed': np.float64(15.261022823684034), 'dir_x': np.float64(0.31437932145375147), 'dir_y': np.float64(0.9492974466637308)}, {'teamid': 1610612751, 'playerid': 101127, 'x': 30.47139, 'y': 61.48178, 'z': 0.0, 'speed': np.float64(6.927899771936698), 'dir_x': np.float64(-0.8685893558067186), 'dir_y': np.float64(0.4955325730759478)}, {'teamid': 1610612751, 'playerid': 201961, 'x': 6.835189999999997, 'y': 54.4575, 'z': 0.0, 'speed': np.float64(15.303285237572354), 'dir_x': np.float64(-0.1183406028108051), 'dir_y': np.float64(0.9929730619338952)}, {'teamid': 1610612751, 'playerid': 201152, 'x': 36.92986, 'y': 84.3007, 'z': 0.0, 'speed': np.float64(11.287495085824137), 'dir_x': np.float64(-0.49342214172874277), 'dir_y': np.float64(0.8697899689303277)}, {'teamid': 1610612751, 'playerid': 203186, 'x': 23.10945, 'y': 34.1714, 'z': 0.0, 'speed': np.float64(14.209362283367899), 'dir_x': np.float64(0.04416102478676677), 'dir_y': np.float64(0.9990244260726474)}, {'teamid': 1610612751, 'playerid': 202711, 'x': 47.05675, 'y': 72.68817, 'z': 0.0, 'speed': np.float64(3.972674044330946), 'dir_x': np.float64(0.05342748930104911), 'dir_y': np.float64(0.998571731718351)}]",1610612751.0,False
432,5,1610612751.0,Green STEAL (1 STL),Ellington Bad Pass Turnover (P1.T9),right,4,445.66,6.9,turnover,0021500462,4.0,445.66,6.9,33.15678,87.42246,6.58568,2.6207901957232376,0.32223105892945253,0.9466610505673102,"[{'teamid': 1610612748, 'playerid': 2405, 'x': 26.06351, 'y': 84.2598, 'z': 0.0, 'speed': np.float64(3.4218460386902447), 'dir_x': np.float64(-0.9995335737867266), 'dir_y': np.float64(-0.03053907125527138)}, {'teamid': 1610612748, 'playerid': 2547, 'x': 19.43007, 'y': 88.53265, 'z': 0.0, 'speed': np.float64(7.102331382194135), 'dir_x': np.float64(0.9999885414816939), 'dir_y': np.float64(-0.0047871604646635025)}, {'teamid': 1610612748, 'playerid': 2757, 'x': 22.30159, 'y': 77.38579, 'z': 0.0, 'speed': np.float64(2.541346800910962), 'dir_x': np.float64(-0.7342563397215556), 'dir_y': np.float64(0.6788723205277288)}, {'teamid': 1610612748, 'playerid': 101123, 'x': 28.78924, 'y': 79.19679, 'z': 0.0, 'speed': np.float64(15.512624352845638), 'dir_x': np.float64(0.07558360038447892), 'dir_y': np.float64(0.9971394683558159)}, {'teamid': 1610612748, 'playerid': 204020, 'x': 16.734949999999998, 'y': 85.7641, 'z': 0.0, 'speed': np.float64(2.027468279653094), 'dir_x': np.float64(0.8891631095251123), 'dir_y': np.float64(0.4575903896058494)}, {'teamid': 1610612751, 'playerid': 101127, 'x': 9.299309999999998, 'y': 68.69349, 'z': 0.0, 'speed': np.float64(0.9275268527109267), 'dir_x': np.float64(0.40996117674494226), 'dir_y': np.float64(-0.9121029731131799)}, {'teamid': 1610612751, 'playerid': 201961, 'x': 24.85667, 'y': 81.79881, 'z': 0.0, 'speed': np.float64(11.52242733216399), 'dir_x': np.float64(-0.5002201214939199), 'dir_y': np.float64(0.8658982792756942)}, {'teamid': 1610612751, 'playerid': 201152, 'x': 13.58943, 'y': 88.18305, 'z': 0.0, 'speed': np.float64(1.9594282488777346), 'dir_x': np.float64(0.14136776896967065), 'dir_y': np.float64(-0.9899571475051523)}, {'teamid': 1610612751, 'playerid': 203186, 'x': 31.17813, 'y': 89.04085, 'z': 0.0, 'speed': np.float64(8.426997048177977), 'dir_x': np.float64(-0.9913970483478864), 'dir_y': np.float64(0.13088885562605573)}, {'teamid': 1610612751, 'playerid': 202711, 'x': 1.9035999999999973, 'y': 85.98885, 'z': 0.0, 'speed': np.float64(2.172240562760142), 'dir_x': np.float64(-0.5329750396194831), 'dir_y': np.float64(0.8461309633517795)}]",1610612751.0,False
459,5,1610612751.0,Stoudemire STEAL (1 STL),Reed Poss Lost Ball Turnover (P1.T10),right,4,419.56,24.0,turnover,0021500462,4.0,419.56,24.0,25.85623,91.98162,4.77379,3.9118272344905134,-0.7586608053222293,0.651485826758976,"[{'teamid': 1610612748, 'playerid': 2405, 'x': 20.46852, 'y': 40.9315, 'z': 0.0, 'speed': np.float64(2.343000693555219), 'dir_x': np.float64(0.987622413584883), 'dir_y': np.float64(-0.15685014563197003)}, {'teamid': 1610612748, 'playerid': 2547, 'x': 25.91329, 'y': 90.87717, 'z': 0.0, 'speed': np.float64(3.7126405697295493), 'dir_x': np.float64(0.03770900990025744), 'dir_y': np.float64(0.9992887623566785)}, {'teamid': 1610612748, 'playerid': 2757, 'x': 34.37323, 'y': 83.83882, 'z': 0.0, 'speed': np.float64(2.2344442961283355), 'dir_x': np.float64(0.888923480187735), 'dir_y': np.float64(-0.45805572408924805)}, {'teamid': 1610612748, 'playerid': 101123, 'x': 6.115450000000003, 'y': 51.57562, 'z': 0.0, 'speed': np.float64(5.255149914607526), 'dir_x': np.float64(0.018505656656875882), 'dir_y': np.float64(-0.9998287556735392)}, {'teamid': 1610612748, 'playerid': 204020, 'x': 19.23789, 'y': 83.26835, 'z': 0.0, 'speed': np.float64(1.9682385684922015), 'dir_x': np.float64(-0.49181029957236655), 'dir_y': np.float64(-0.8707023769546853)}, {'teamid': 1610612751, 'playerid': 101127, 'x': 21.85876, 'y': 65.75306, 'z': 0.0, 'speed': np.float64(6.11365603587569), 'dir_x': np.float64(-0.1791481224283721), 'dir_y': np.float64(-0.983822113102968)}, {'teamid': 1610612751, 'playerid': 201961, 'x': 3.49071, 'y': 46.94001, 'z': 0.0, 'speed': np.float64(11.3305642511747), 'dir_x': np.float64(0.059485122281548), 'dir_y': np.float64(-0.9982291922335017)}, {'teamid': 1610612751, 'playerid': 201152, 'x': 28.28976, 'y': 81.09762, 'z': 0.0, 'speed': np.float64(10.3938044827192), 'dir_x': np.float64(-0.041731591230253155), 'dir_y': np.float64(-0.999128857702244)}, {'teamid': 1610612751, 'playerid': 203186, 'x': 24.9258, 'y': 84.59676, 'z': 0.0, 'speed': np.float64(5.585227328632039), 'dir_x': np.float64(0.27648829835153826), 'dir_y': np.float64(-0.961017284378731)}, {'teamid': 1610612751, 'playerid': 202711, 'x': 39.1834, 'y': 69.19566, 'z': 0.0, 'speed': np.float64(5.229073944064966), 'dir_x': np.float64(-0.431386135313739), 'dir_y': np.float64(-0.9021673914851259)}]",1610612751.0,False
498,5,1610612748.0,Wade Lost Ball Turnover (P2.T13),Young STEAL (3 STL),left,4,183.75,19.46,turnover,0021500462,4.0,183.75,19.46,30.00593,72.16881,8.71159,47.600601987396026,0.8850045638320828,0.4655823471700627,"[{'teamid': 1610612748, 'playerid': 2548, 'x': 40.837469999999996, 'y': 41.32215, 'z': 0.0, 'speed': np.float64(12.332100046727705), 'dir_x': np.float64(0.10872033108065177), 'dir_y': np.float64(0.994072376444348)}, {'teamid': 1610612748, 'playerid': 2547, 'x': 27.2086, 'y': 84.34628, 'z': 0.0, 'speed': np.float64(6.119967692929403), 'dir_x': np.float64(0.7274548205774964), 'dir_y': np.float64(0.6861555829537223)}, {'teamid': 1610612748, 'playerid': 101123, 'x': 27.10716, 'y': 74.89728, 'z': 0.0, 'speed': np.float64(15.202701240240057), 'dir_x': np.float64(0.6548178407696438), 'dir_y': np.float64(0.7557867393714852)}, {'teamid': 1610612748, 'playerid': 201609, 'x': 15.425490000000003, 'y': 70.61646, 'z': 0.0, 'speed': np.float64(5.02004684365611), 'dir_x': np.float64(0.9290251954309418), 'dir_y': np.float64(0.37001646754502787)}, {'teamid': 1610612748, 'playerid': 202355, 'x': 22.15715, 'y': 59.49245, 'z': 0.0, 'speed': np.float64(18.92953533007349), 'dir_x': np.float64(0.04905033239378603), 'dir_y': np.float64(0.9987963080088248)}, {'teamid': 1610612751, 'playerid': 2207, 'x': 13.314079999999997, 'y': 42.45481, 'z': 0.0, 'speed': np.float64(13.53920983892716), 'dir_x': np.float64(-0.4017959736733923), 'dir_y': np.float64(0.9157292151830969)}, {'teamid': 1610612751, 'playerid': 101127, 'x': 12.544510000000002, 'y': 67.19805, 'z': 0.0, 'speed': np.float64(11.982750941457427), 'dir_x': np.float64(0.0003964031317427099), 'dir_y': np.float64(0.9999999214322756)}, {'teamid': 1610612751, 'playerid': 201961, 'x': 48.14468, 'y': 81.4414, 'z': 0.0, 'speed': np.float64(3.586653610958448), 'dir_x': np.float64(0.21503331061677994), 'dir_y': np.float64(0.9766067147655639)}, {'teamid': 1610612751, 'playerid': 201152, 'x': 13.933399999999999, 'y': 86.22931, 'z': 0.0, 'speed': np.float64(8.24090447478311), 'dir_x': np.float64(-0.6544487946078223), 'dir_y': np.float64(0.7561063253513809)}, {'teamid': 1610612751, 'playerid': 201572, 'x': 30.53389, 'y': 72.63201, 'z': 0.0, 'speed': np.float64(12.131587831462923), 'dir_x': np.float64(-0.2441353960541619), 'dir_y': np.float64(0.9697411553571795)}]",1610612748.0,False
507,5,1610612751.0,Whiteside STEAL (1 STL),Young Lost Ball Turnover (P2.T11),right,4,129.28,19.56,turnover,0021500462,4.0,129.28,19.56,26.10572,5.25492,10.27085,1.4843615630970743,0.9973985023641938,0.07208486305503657,"[{'teamid': 1610612748, 'playerid': 2548, 'x': 37.4507, 'y': 85.45158, 'z': 0.0, 'speed': np.float64(0.06258693953203395), 'dir_x': np.float64(0.6271276450565954), 'dir_y': np.float64(-0.778916501818885)}, {'teamid': 1610612748, 'playerid': 2547, 'x': 22.66433, 'y': 12.01309, 'z': 0.0, 'speed': np.float64(13.316816354237961), 'dir_x': np.float64(0.36791826737482525), 'dir_y': np.float64(-0.9298581335515147)}, {'teamid': 1610612748, 'playerid': 101123, 'x': 11.423110000000001, 'y': 68.89746, 'z': 0.0, 'speed': np.float64(3.0375790627570063), 'dir_x': np.float64(0.09785753518139963), 'dir_y': np.float64(-0.9952004334847434)}, {'teamid': 1610612748, 'playerid': 201609, 'x': 26.067, 'y': 3.81639, 'z': 0.0, 'speed': np.float64(6.3878274133307755), 'dir_x': np.float64(0.6996118884917966), 'dir_y': np.float64(0.714523061545911)}, {'teamid': 1610612748, 'playerid': 202355, 'x': 27.09886, 'y': 85.55886, 'z': 0.0, 'speed': np.float64(4.019626879450507), 'dir_x': np.float64(0.711508825513418), 'dir_y': np.float64(-0.7026771600219524)}, {'teamid': 1610612751, 'playerid': 2207, 'x': 31.69727, 'y': 29.83269, 'z': 0.0, 'speed': np.float64(10.447986660117813), 'dir_x': np.float64(-0.09523365911234524), 'dir_y': np.float64(-0.9954549463296034)}, {'teamid': 1610612751, 'playerid': 101127, 'x': 28.28608, 'y': 1.20901, 'z': 0.0, 'speed': np.float64(8.331117407046904), 'dir_x': np.float64(0.6226655737214944), 'dir_y': np.float64(-0.7824880723065893)}, {'teamid': 1610612751, 'playerid': 201961, 'x': 26.34318, 'y': 7.1145, 'z': 0.0, 'speed': np.float64(8.248023342747054), 'dir_x': np.float64(0.17067725702278833), 'dir_y': np.float64(-0.9853269883318821)}, {'teamid': 1610612751, 'playerid': 201152, 'x': 33.045770000000005, 'y': 65.38246, 'z': 0.0, 'speed': np.float64(8.585510122439064), 'dir_x': np.float64(-0.032409256530095326), 'dir_y': np.float64(-0.9994746820661173)}, {'teamid': 1610612751, 'playerid': 201572, 'x': 20.91924, 'y': 66.05108, 'z': 0.0, 'speed': np.float64(2.1158173952399895), 'dir_x': np.float64(-0.34100296255396106), 'dir_y': np.float64(-0.9400622210946581)}]",1610612751.0,False
